amfi_code,date,nav,fund_name,fund_house,scheme_category
,2021-04-09,90.0091,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-12,86.272,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-13,86.9516,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-15,87.1259,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-16,87.3888,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-19,86.7783,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-20,87.1948,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-22,87.767,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-23,87.9149,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-26,88.5558,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-27,89.5712,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-28,90.332,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-29,90.6173,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-04-30,90.4752,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-03,91.3828,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-04,91.3626,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-05,92.0577,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-06,92.1186,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-07,92.2135,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-10,92.846,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-11,93.5737,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-12,92.9124,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-14,92.2765,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-17,92.9585,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-18,93.9225,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-19,94.7558,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-20,95.0316,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-21,95.3914,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-24,96.0305,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-25,96.8992,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-26,97.3437,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-27,97.9063,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-28,97.2483,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-05-31,97.38,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-01,97.2044,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-02,98.0796,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-03,98.125,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-04,98.8539,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-07,99.9491,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-08,100.1122,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-09,99.0036,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-10,99.9654,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-11,99.8345,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-14,99.2339,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-15,99.6014,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-16,99.1338,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-17,98.6026,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-18,98.4344,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-21,98.8195,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-22,99.366,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-23,99.71,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-24,99.7729,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-25,100.1155,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-28,100.7862,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-29,100.5042,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-06-30,100.9756,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-01,101.142,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-02,101.8067,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-05,102.4792,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-06,102.8988,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-07,103.5981,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-08,103.0963,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-09,103.1664,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-12,104.1041,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-13,104.6746,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-14,105.2564,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-15,105.0695,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-16,104.9914,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-19,104.8046,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-20,103.3603,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-22,104.1531,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-23,104.3972,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-26,104.4083,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-27,103.8914,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-28,103.617,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-29,104.8903,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-07-30,105.3714,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-02,106.1017,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-03,106.3929,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-04,105.4579,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-05,104.998,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-06,104.8069,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-09,104.2697,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-10,102.739,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-11,101.5778,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-12,102.8351,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-13,103.1156,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-16,102.6818,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-17,102.9948,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-18,102.7792,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-20,101.3154,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-23,100.065,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-24,101.0715,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-25,101.532,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-26,102.162,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-27,102.8137,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-30,104.648,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-08-31,105.6214,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-01,105.6616,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-02,106.4916,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-03,106.5171,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-06,107.1149,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-07,106.9263,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-08,107.1416,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-09,108.1289,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-13,108.3557,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-14,109.5639,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-15,110.3295,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-16,110.188,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-17,109.0842,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-20,107.5332,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-21,107.9811,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-22,109.0144,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-23,110.2011,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-24,109.5436,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-27,109.313,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-28,109.4454,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-29,109.4882,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-09-30,110.1672,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-01,110.9385,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-04,112.8335,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-05,112.8715,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-06,112.5383,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-07,113.9512,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-08,114.3972,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-11,115.1336,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-12,115.2274,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-13,116.4436,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-14,116.6919,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-18,117.5222,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-19,116.2545,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-20,113.4912,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-21,113.8861,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-22,113.4348,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-25,111.9962,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-26,113.5163,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-27,114.1178,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-28,113.475,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-10-29,113.6715,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-01,114.2579,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-02,115.5178,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-03,115.5222,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-08,117.3055,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-09,117.9077,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-10,117.9059,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-11,118.4235,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-12,119.2912,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-15,119.239,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-16,118.6213,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-17,118.1513,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-18,116.9958,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-22,114.5634,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-23,115.7625,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-24,116.9382,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-25,117.3365,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-26,113.7581,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-29,112.0406,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-11-30,114.6061,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-01,114.5225,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-02,115.1803,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-03,115.4989,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-06,114.2375,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-07,115.5693,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-08,115.9955,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-09,116.4189,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-10,117.0295,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-13,116.6731,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-14,116.5661,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-15,116.7334,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-16,115.5621,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-17,114.4182,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-20,111.4291,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-21,112.1347,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-22,113.5008,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-23,114.0603,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-24,113.0034,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-27,113.1013,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-28,114.187,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-29,115.107,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-30,115.0392,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2021-12-31,116.5135,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-03,117.8295,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-04,117.9937,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-05,117.8449,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-06,118.078,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-07,118.0578,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-10,119.259,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-11,119.2122,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-12,120.503,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-13,120.6145,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-14,121.5144,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-17,121.889,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-18,120.3738,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-19,120.1682,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-20,120.1311,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-21,118.8871,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-24,113.8388,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-25,114.9265,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-27,113.4644,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-28,113.7542,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-01-31,115.1383,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-01,116.8615,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-02,118.2925,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-03,117.9384,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-04,118.1779,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-07,118.1213,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-08,116.9897,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-09,116.6628,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-10,116.361,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-11,114.5805,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-14,111.1649,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-15,112.2859,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-16,113.4702,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-17,113.0094,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-18,112.6163,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-21,110.5555,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-22,109.2415,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-23,109.8892,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-24,105.5919,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-25,109.1447,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-02-28,109.8735,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-02,109.7898,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-03,109.9523,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-04,108.4432,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-07,106.6562,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-08,107.1074,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-09,108.7536,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-10,109.8399,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-11,110.3959,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-14,111.3776,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-15,110.7915,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-16,111.4996,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-17,112.1278,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-21,111.8034,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-22,111.8136,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-23,112.0594,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-24,112.129,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-25,111.8414,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-28,111.3773,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-29,112.833,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-30,113.3938,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-03-31,113.3881,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-01,114.8655,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-04,116.1819,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-05,117.6729,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-06,117.9615,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-07,117.3808,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-08,118.159,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-11,118.7434,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-12,117.6272,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-13,117.5522,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-18,117.0086,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-19,116.0671,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-20,116.0793,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-21,117.0681,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-22,116.9877,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-25,115.7364,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-26,116.5381,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-27,116.3239,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-28,117.2654,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-04-29,116.4371,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-02,115.6675,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-04,113.5479,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-05,113.3928,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-06,111.917,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-09,111.1072,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-10,109.6278,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-11,108.1924,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-12,106.8265,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-13,107.0481,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-16,108.381,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-17,110.5126,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-18,110.4242,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-19,109.1737,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-20,110.5206,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-23,110.7194,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-24,110.3592,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-25,108.4736,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-26,109.0641,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-27,109.1239,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-30,110.8854,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-05-31,111.3985,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-01,113.0469,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-02,113.0447,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-03,111.6854,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-06,111.468,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-07,110.8741,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-08,110.696,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-09,110.773,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-10,110.3611,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-13,108.1973,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-14,107.7655,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-15,107.9569,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-16,105.836,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-17,104.8911,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-20,103.2049,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-21,104.8701,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-22,104.2718,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-23,105.5826,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-24,106.563,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-27,107.743,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-28,107.8457,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-29,107.5298,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-06-30,107.3447,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-01,107.2511,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-04,108.086,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-05,108.9019,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-06,109.4531,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-07,110.0959,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-08,110.3205,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-11,111.3735,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-12,110.5217,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-13,110.6876,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-14,110.5523,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-15,111.1987,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-18,111.9322,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-19,112.8046,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-20,112.9868,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-21,113.4094,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-22,114.09,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-25,114.3251,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-26,113.9363,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-27,114.2238,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-28,115.4212,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-07-29,115.8262,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2022-08-01,118.4285,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
